5003,10000,47,5
3400,4804,4069
2737,2623,1711
713,120,5318
2523,2347,9495
4943,4936,6478
2544,3005,8638
3742,2441,9832
781,4426,5846
4449,3404,7179
3845,2515,1266
2077,3481,3982
4011,1435,2936
3640,4101,6514
3333,1781,3929
2419,4186,9535
576,4935,5231
4605,3842,4959
3358,4943,4373
2952,3993,5931
1385,2207,1599
1408,2186,6891
2953,4486,5707
2022,1995,8617
2168,3004,8578
4164,4546,6525
4701,4217,8253
3589,4976,3080
1877,2812,1653
1292,3854,2109
445,4065,4799
1552,2359,9618
4693,3567,622
2904,3379,5860
3719,3945,957
2697,3595,2384
3877,3949,3498
3824,3710,3361
4095,1927,3131
814,4731,3952
4665,3758,8664
1348,1163,9413
1378,3929,5958
3161,1890,4321
1105,4042,9010
1298,2891,9478
2031,246,6912
2021,3495,474
1932,1644,2938
4080,1332,1692
1872,2417,2934
3600,523,988
3553,3296,4566
2125,2358,2292
1063,728,272
3418,4144,7959
2768,1443,226
630,4815,1468
1181,1950,6447
2084,2541,158
2758,4001,6664
1371,491,7636
3112,398,8947
4334,2279,4852
523,3031,1794
1382,3935,3010
1477,3922,5896
4562,980,86
2311,4636,931
3126,3752,4302
2425,607,492
384,1988,8363
1937,4639,740
2474,3533,178
940,2411,5050
3281,1742,2601
1456,4031,6672
4575,3496,9767
1070,2914,6155
1121,4320,2618
4679,942,2367
3228,249,6643
3564,1344,5740
432,4397,2640
2006,3019,6054
4724,4918,4336
4744,1655,1744
3100,4869,2697
1933,3078,403
4501,4548,7884
3769,3518,470
2171,2313,5767
2687,2233,4528
4963,3089,8734
3066,2799,7033
2447,2465,4904
2638,1434,8379
4072,4239,3807
2285,2866,6177
961,4765,9450
314,2616,9
961,679,448
4861,4146,341
3954,3525,6896
4324,4759,4281
2307,1050,6102
3575,3938,7369
4057,3565,4348
1746,2956,6476
1235,669,7735
4513,2873,5597
79,4444,5789
2491,1978,3255
3597,2936,3178
3173,4233,6528
2434,1723,8457
4844,1,8992
3417,2791,6486
3778,4778,2988
570,259,2792
1203,1010,553
2581,2156,1688
47,4899,9915
1822,2142,5102
4526,4960,5926
2740,1427,8937
4706,4892,8576
1459,1339,7658
2131,2471,5728
3555,3246,460
3038,4975,7983
864,1083,2890
750,78,6341
1636,3610,8734
457,1109,2348
4260,3392,2242
3426,1535,6022
78,4305,4994
4643,4255,4243
2721,4478,6038
3164,1942,3349
4039,109,1965
2350,1133,123
2199,1122,2295
4815,1319,3424
4090,1980,6827
801,1137,1473
1975,2496,6743
3732,3460,7000
901,1882,7663
3317,160,8372
1937,2039,7349
3971,2344,6773
1777,1024,7858
3732,386,3824
1720,507,2955
3451,3738,1711
1757,4644,248
1814,3524,7161
3737,1812,2026
1784,129,7301
4892,2303,4129
1907,620,3988
3245,2679,1666
2345,4772,1479
2971,1972,8470
4428,1032,440
4064,409,1798
4519,1046,4523
1950,2630,6509
2685,4629,5886
4499,3752,4949
1705,2687,9944
4880,66,1745
1860,3653,7950
2394,3907,7157
4031,3448,4572
3106,132,7202
3696,2036,8408
4042,675,5690
3252,3821,6425
2869,3366,8654
1667,4651,6918
1736,3998,1305
68,1684,2496
4868,3082,4764
4606,4410,9117
974,2125,9981
1612,4474,7523
1759,2459,390
1203,3916,6334
848,3936,5380
955,2078,2787
954,3256,1947
123,4184,8702
3611,3584,5278
4782,2723,4598
3001,1886,8118
3171,4363,8565
3190,3441,5725
2931,2973,8563
3144,2734,1183
1249,3401,4345
3643,4678,5038
1764,3339,7095
286,1644,5872
1554,756,4861
546,1016,2751
1977,1777,8535
3210,2262,9483
2580,3315,2640
2054,935,8924
269,429,332
1477,4788,8526
2598,4768,5765
3184,542,4170
3335,2668,2516
3265,3391,4744
1567,295,6319
487,1935,8312
3029,2690,374
966,4719,4264
1517,2131,7237
2019,2256,3885
1482,2889,6102
4065,4939,6169
2639,482,1108
3230,964,9977
4566,3458,7835
4707,3005,632
1927,4932,422
552,2510,2649
1985,236,2131
1845,1215,6908
4505,3915,1201
3093,2426,4536
1782,764,611
2537,1115,17
1284,352,4413
2045,1197,4720
312,1935,6423
1295,11,6166
3493,4050,5454
3998,3223,9296
2065,592,6472
1489,1683,8205
3009,695,5268
940,4522,4651
4582,4446,4973
2787,2301,5095
2851,4293,2475
2841,839,4858
2943,4196,7253
4243,3780,8975
2,3096,9229
2960,4300,671
4558,3641,7831
4437,2732,2902
4060,3650,44
1789,3268,6389
4716,3296,1847
3682,3186,3765
3647,2256,9103
4804,3357,3720
3832,3417,8695
3605,4866,8427
3835,3788,8020
945,3137,1261
2653,2932,8690
3023,2844,4719
2670,3734,5967
986,4129,4017
1559,4171,4743
420,4717,6988
2162,4278,154
1317,3616,5207
1054,3539,202
1032,991,7151
1673,706,9792
931,1498,9951
3942,714,2473
4152,1970,7764
2637,168,728
4163,3874,4778
354,1976,4841
805,38,8705
916,248,9104
2355,161,741
3628,2560,280
3525,2022,326
2188,1212,2556
2019,3264,3589
4720,434,2129
4270,4447,3280
1358,3439,2963
1703,1302,4910
3183,4247,5836
1889,2961,6181
1308,2612,1456
304,858,5508
1940,826,5930
3169,1823,7452
3176,2454,519
4579,4045,3589
4334,3094,7856
3339,3817,8843
2751,3926,7469
1760,961,4115
1238,2246,8204
518,4247,7633
3695,556,1093
394,4579,1645
4394,4872,9834
2380,819,9275
3517,4503,2846
4947,131,2712
4454,551,7452
4723,4107,736
3493,4113,6950
2120,1521,944
3500,402,3369
2665,3008,2544
4115,4331,9285
3165,2151,3893
3318,1723,3398
986,326,2280
3632,2010,8774
3269,2255,3431
3838,4325,7355
1710,3615,9256
4947,3844,6131
4274,3576,2219
3266,3564,6135
2094,2496,1928
4052,2697,5279
4512,303,6037
4929,3810,4586
2939,1097,559
4316,1483,5891
3352,895,928
4476,4582,703
799,731,8033
3946,4375,6971
4602,1967,862
972,758,3075
2220,3826,9137
1320,1185,2900
3799,944,1792
3660,2710,5306
3682,381,6220
1988,1930,8511
36,2239,7845
2563,2529,2918
3606,4297,6520
413,492,5538
2769,4966,3048
4563,3265,4477
2010,2502,7962
3179,2064,1386
2056,2060,4219
1421,320,5395
3914,2000,1181
3786,1450,3088
56,3878,3408
2557,2216,3566
4872,202,8028
3788,4936,8024
857,589,5622
3153,2416,7383
98,3388,948
413,4041,8266
230,601,7411
4858,181,1899
3383,2536,7012
3505,2402,4749
2608,79,8002
4355,556,971
2541,4014,5661
3311,3705,4382
3469,263,5844
2664,4513,6203
745,3457,2204
3965,1834,4510
3569,2877,7980
2196,890,805
2947,2307,7038
3366,4906,7484
352,1803,3173
4557,171,2302
4190,3643,4969
4505,3369,5058
2445,159,9312
353,2214,4168
142,3913,6075
1767,2569,9544
696,2963,5643
4617,1814,4104
4581,4311,153
2580,1964,2721
551,4061,3560
1860,324,6449
1203,4155,9769
2599,4347,2645
4967,3487,534
1962,1158,4711
3680,845,3441
1349,289,1865
3174,3435,6379
3182,1924,8545
1909,3414,4341
3208,3773,9236
82,4130,7831
878,92,9474
4581,3538,6737
4707,2098,422
1020,4133,3454
267,2440,3854
742,185,6370
1868,3915,7776
200,4169,8834
2458,2359,2296
3465,3182,470
591,3377,9802
4994,3867,80
2075,3115,3696
1882,1791,661
2097,623,6770
774,2516,7998
3905,1963,6294
2725,1815,2170
2989,461,7340
3728,3291,8052
3787,1661,613
3066,3984,5850
3495,2004,7789
1623,2567,9952
3836,471,3305
1560,3491,9199
3326,4516,5220
1287,637,6167
3607,4877,5382
3934,3332,6191
165,326,9328
499,764,9088
4645,851,925
1793,148,3631
476,2532,6723
4287,4289,8374
1565,1616,7021
4902,1619,5659
3297,392,3521
3720,569,9347
3955,917,843
2869,4200,7332
1976,3340,7561
1523,3516,6637
1279,4902,8548
3696,3530,5754
4423,602,3719
1656,644,5275
455,1171,2960
2912,4826,8886
2535,1503,7626
1603,3891,5012
2437,1989,3008
464,4677,9983
1195,2537,9827
132,1910,536
4875,3090,6941
4983,493,5039
877,363,1589
2052,2553,8451
3238,3916,6283
1409,4030,1887
4506,2014,749
4806,1258,2549
4709,2708,3491
580,1841,1944
903,4681,310
3152,2923,5621
2835,4835,5825
3797,1420,1370
3705,1840,1818
2833,3448,6487
4226,839,3685
56,347,5345
2761,3300,4910
909,4375,5175
2462,2800,8314
3255,3457,5896
508,4433,2828
2188,997,3107
3616,4960,6567
4636,3463,342
3280,1476,6566
106,4944,4492
3635,3608,5314
1626,400,9715
2202,1276,1863
1656,435,4771
3416,4322,6789
255,2620,8216
3893,4459,8329
3677,971,3212
2686,3336,4779
909,539,9890
2780,2779,756
4589,3154,3351
3883,3916,4798
656,8,6649
1590,3292,2961
4945,3779,1802
577,537,3316
1583,4366,6500
3769,1912,6210
4973,309,6549
513,2598,1307
3417,207,2501
4829,2040,6512
2288,3835,8807
3695,295,4981
3360,447,3765
2069,3026,2140
1910,4543,5762
4785,4606,3493
2979,4764,4827
999,4390,9950
3156,2296,5309
4166,1798,9593
3774,3879,8886
4396,2659,2339
1116,697,9444
2864,3477,85
3383,4436,9849
3338,108,2713
4898,2339,3339
4035,4515,2568
2558,2989,2443
4070,2304,7737
3473,4689,2778
1494,4609,4128
3626,4997,7953
3682,4522,6353
3903,3964,2802
676,1024,7294
2489,2452,6614
3325,333,3107
4945,3369,5011
303,2308,3726
1507,137,4908
1885,3909,1788
1615,460,8917
916,1929,7983
4868,3456,8812
44,3100,805
1784,4027,2959
2451,4975,2970
4997,4624,7139
55,4555,8170
1946,1100,7296
4442,4257,9015
767,4372,8811
851,365,9145
4299,2282,1388
1639,4068,2229
3780,3565,6941
724,939,3825
1592,4944,1931
1195,1294,3289
1107,1759,7825
1342,3161,6935
1101,3161,7693
3267,2313,4189
3458,3045,898
2317,1911,1926
3983,2839,5323
3342,2235,399
1330,3911,150
436,4567,265
291,4429,6910
4992,3540,852
1685,3642,2664
840,2647,6310
1959,1961,2262
4872,556,9579
1545,2444,1597
3521,4348,1150
1372,3310,6588
3074,2926,4027
3854,3010,2164
3177,1645,3784
142,3670,1413
3439,3857,4304
4258,1415,3361
195,1748,4028
3677,4340,1788
3833,2260,5804
4227,2974,1924
1470,786,8116
3099,4351,9197
1459,3193,7172
2978,3041,9905
4798,2445,6375
3125,3060,7060
1143,2177,3069
1660,1047,983
61,1010,4444
2629,237,3697
4080,3953,8162
4808,3685,1367
275,2015,8284
4479,435,7029
4091,1658,5230
3672,3501,2873
4817,117,1925
1206,3886,8539
1861,833,4421
1843,3293,5135
3375,1483,9996
1170,1110,3880
1617,2954,1140
3574,52,9686
831,3519,9315
3418,994,1906
285,3518,2244
2699,2490,2771
3781,1283,359
2143,1859,9544
2066,37,8779
1170,4534,1450
425,746,1227
1621,1233,8464
2306,1382,2621
742,686,3656
2759,3114,1490
3332,4632,9398
2123,4546,2723
2518,2099,7261
2046,4822,3243
3357,1590,1476
857,2333,2883
3836,4964,9360
159,3661,1584
3539,1313,9306
3110,4050,1130
3383,662,7513
2962,1814,8132
1377,2636,8444
4611,3094,4615
3700,2364,635
179,3157,4037
4659,3605,5874
3361,598,62
3761,2486,1337
1575,1258,1741
239,1725,9807
2979,4222,2561
588,2191,1644
3150,946,1398
1153,1430,9658
2618,1785,5214
2256,2818,5641
3079,518,3114
3101,500,5890
1646,4253,6869
2344,177,9916
478,4298,9455
2450,3497,6594
4990,482,8705
3135,3754,6161
1280,4408,9855
2322,3949,8141
3931,3678,9519
3995,4352,6394
2047,545,8414
1307,3281,999
4195,423,3031
2299,643,5079
3047,3569,9976
3828,4472,6306
2281,1192,661
4703,500,7239
3167,401,5810
1051,4949,9881
3385,3036,7606
3757,4858,5945
3592,685,8515
2872,2527,1303
4291,1410,440
3900,3267,2983
3425,2121,8414
4633,3199,4898
421,1276,9629
2604,3882,6587
3911,2926,1751
4734,2178,4736
4793,3416,7042
4682,2408,4806
2124,822,191
4199,3253,165
3706,3996,6982
3266,816,2202
1959,2128,7531
116,467,9564
3772,3848,8000
137,1039,6939
1130,3078,490
3748,4496,4643
3305,1828,5374
4631,3640,5069
3294,978,8839
2976,1496,1207
768,57,344
1159,4821,9086
4423,1781,8696
4078,230,7685
3721,4914,983
701,1806,3812
3199,1601,7600
1394,727,8703
3905,1991,1427
747,1537,7327
1301,3177,2131
3325,4475,7553
3900,1798,9168
4410,2943,3799
4909,71,4112
1862,3062,9609
4123,461,7649
4071,895,5143
1121,3667,1429
4671,1684,6048
1202,2779,1103
3605,2047,3336
2281,1205,1929
1131,3010,2450
1448,3710,1448
4508,1840,9560
1921,1973,466
4861,3625,4054
3917,102,3074
733,4972,9259
3071,4708,8679
3735,2156,874
1721,1020,7073
756,1091,1402
3603,4747,6888
2336,2717,1588
3715,2013,4028
4759,535,1591
492,2086,3382
1440,2194,1370
4625,3810,5748
3592,1510,3028
665,176,4692
528,1479,4375
239,2372,8534
2715,3976,7352
882,1071,3434
4508,2137,324
622,4043,6107
4630,4382,8131
2760,1379,7960
1996,2184,4694
2427,1123,2138
3622,4880,408
456,1432,1775
2544,3525,1231
580,1633,6424
3039,3315,9045
4786,2334,6815
1231,2070,9334
1797,529,6143
3915,281,3602
489,3867,8059
3669,344,1072
3430,4905,7009
2019,1901,9691
2415,2613,3984
739,1097,7860
3286,409,8544
2694,1045,1929
2042,2663,5204
4504,3958,4460
2956,3980,8779
2737,4706,4529
658,692,9553
564,2876,4449
4748,4618,3143
1909,4095,5998
1742,4593,2456
2787,2193,3169
3978,4730,5628
2583,2825,887
1867,174,97
55,3568,9440
1253,29,2480
866,4324,6728
21,2367,4369
311,28,168
3317,3526,1682
1603,643,9037
2539,4009,120
2800,4164,5235
1833,3990,5292
757,1783,6140
3103,267,8
4859,1689,4991
1552,1658,2200
2088,3744,4644
4792,1936,176
1764,2642,8739
2565,3620,6291
1995,1778,4402
2818,4989,3365
597,3439,8797
3779,3409,7515
1736,1674,5300
1792,4582,5965
3604,1050,9139
4658,661,7349
2775,1591,4880
4440,2177,1035
662,4371,8200
3320,2007,4316
3385,619,9801
2118,2781,3333
4578,3252,3587
3419,4783,8578
1173,3320,3210
4830,3702,3139
1525,3800,5712
1629,4788,30
1693,723,5645
2725,3273,3396
624,4985,7202
54,2223,5254
4605,3334,2128
3026,153,5745
1760,315,9311
4291,2632,9835
4844,3975,6180
3659,2770,9931
4787,3746,2519
277,4217,6157
1338,3265,3561
1442,3389,1062
2363,1909,5561
578,3121,3569
1582,980,7556
54,78,5310
623,2588,6012
2879,4455,4531
2225,3515,2535
618,628,6439
4152,4323,8717
3014,1869,133
3459,2322,270
3123,3783,5875
719,1794,4307
4063,4446,7064
823,4575,1084
2201,3563,2611
1797,4600,7336
134,3701,7610
1375,2004,8584
3807,2470,2074
2886,4344,7135
1564,30,4905
597,3411,8031
3338,1504,8958
4918,1975,4097
1739,4343,1313
2564,1678,5991
2441,1588,3938
701,2604,2614
2793,1751,1743
3295,561,7537
61,3294,4846
1801,2693,4990
2525,2549,8183
1109,2920,3507
3350,3804,9712
71,1408,4223
3435,4914,8300
2456,1999,5325
3027,2406,3726
3469,4884,6899
889,1209,5123
1942,3001,7689
1380,3013,5610
4899,1782,6709
3811,2165,1366
2545,3034,5227
4462,1440,7069
2854,1819,2529
4012,1732,3304
2918,1214,8348
3780,4242,407
3641,1790,1356
1612,4888,4576
4476,4152,2606
2189,3280,5498
3023,4742,2670
4444,2610,3075
3591,3350,106
4859,1978,3724
3321,3181,2694
2953,876,4110
4727,444,2833
406,3618,393
3544,4495,2152
2316,3686,9194
2437,1363,266
3432,4822,9260
2683,4553,6836
3990,101,1152
3532,4325,3860
2955,3324,4389
4627,3292,6661
4825,2864,4152
1995,1306,4300
1329,2558,3231
777,4694,5000
4004,4453,5623
1832,1579,4719
832,4068,2134
2384,4391,5320
811,2354,5242
4391,3723,6505
506,3129,6027
2671,3764,3278
3575,1743,3603
1368,132,1180
913,4507,39
2267,4779,96
4595,4341,3846
3466,1710,931
4205,4102,2697
3790,3333,1557
1966,2918,1585
726,3602,3083
1301,681,2412
4322,1799,4865
4866,3729,5867
4384,4232,2925
1518,1794,335
4486,2961,1394
3226,491,6969
3481,4766,5837
1157,3142,529
4821,1066,777
3002,1546,4773
4053,4404,4915
4686,459,906
449,2654,7539
2060,4271,2832
4513,1639,8922
1488,3038,284
642,3720,1621
4819,359,127
1213,3617,6229
585,4176,264
1472,2147,7517
1591,2458,5956
2309,1826,6998
248,2412,2717
1991,1104,1974
1130,4747,3058
1120,357,7703
4553,430,6450
1361,623,317
1007,4817,6717
3080,2109,402
4142,1550,9103
836,1931,4853
407,148,241
2557,2859,7036
4307,4255,804
479,767,9861
4718,1280,7918
2420,2983,8219
1724,641,748
4241,4666,6778
2648,3350,9349
3881,3104,3536
1858,3089,916
2383,3044,1854
896,580,9048
4882,744,2304
1087,1912,8012
2242,397,365
289,800,8348
1606,606,542
425,2672,5562
4104,584,1354
3197,3269,6099
3225,3662,3010
4555,3081,6277
1365,26,3556
1752,1937,8772
1427,1180,3173
1197,1768,2448
768,2596,9662
487,1120,626
382,2839,7868
601,4339,8369
442,3375,6144
4735,4774,1157
4573,4338,4288
2206,307,9523
4491,528,9618
389,3192,6643
1246,1091,9035
1288,13,7667
554,1982,6776
2045,742,9241
707,123,1772
1299,3951,6398
1991,3208,5016
942,1443,2824
668,2304,4619
829,754,2535
321,1193,5264
3144,4118,2879
4068,1735,9495
3953,2563,3043
1005,4869,4672
3745,1967,8930
4736,99,7798
3122,1869,6953
3202,4701,6737
4510,141,7873
4992,1596,6955
758,888,2089
1756,3877,3727
2519,2881,5650
3314,58,9029
3492,357,4905
925,793,364
1532,3309,8118
2839,3905,3873
889,4476,9829
4812,817,1348
735,3448,8134
3867,3205,2610
3772,4549,9707
419,2497,4474
4988,3431,2706
2763,4617,7575
1556,2161,9513
3934,3919,9403
917,1524,7350
1310,3617,1017
3904,791,751
4545,103,5453
865,354,1829
3736,1249,1661
3104,2760,6725
2858,1597,8734
1375,223,6088
1788,146,8156
1120,1690,591
301,2392,7110
3183,3094,4533
992,4320,2674
1600,1559,2962
2688,4874,1797
1368,2144,6487
3236,848,7563
4704,1783,5740
531,4132,3331
454,491,6914
4691,3612,8768
3046,2368,9003
4964,3874,2242
3975,2436,8808
1678,4048,6673
4581,1800,4232
564,3437,4374
2571,602,1282
824,1898,4342
1085,1210,9260
967,450,7772
2885,2542,381
4035,582,9554
4640,209,4661
4983,4408,2510
3823,3913,2426
4766,256,4617
3296,1922,1272
1122,2912,2370
1756,3997,6524
1648,4516,2517
3361,4703,6376
3634,2340,3424
1718,4535,6595
861,4057,263
1328,2216,6302
2875,536,4196
1654,1470,718
479,1604,9898
2452,67,2302
1235,1694,586
3757,1585,2754
3756,4482,5705
2818,1320,2119
2515,2744,9163
253,1904,8307
4243,3638,7413
2183,313,9305
1085,1715,6841
2376,3093,753
4062,2855,732
2056,3328,5918
1717,3876,2346
4971,702,7833
4380,2484,4160
1455,1844,6241
2819,4396,6492
3362,4895,5162
2606,2605,4529
3682,2247,7825
4185,4482,2149
964,1009,9159
87,1703,1903
4529,1767,3435
4982,2202,1892
1436,3128,7364
654,139,5531
432,438,6307
4300,611,6670
2937,4352,3452
3689,3437,4270
162,2074,7169
927,2640,3379
3787,3097,1729
180,3475,3521
3649,2569,2738
2680,2214,4965
4954,1167,467
332,246,129
2855,2884,8335
3173,1249,7940
4806,1085,7497
3194,4772,4134
3803,3855,8214
4949,4756,5623
4081,1502,1830
2846,3794,7314
4790,3054,7912
133,4980,1599
728,4819,9667
1114,4122,7517
4864,1879,5397
4944,3129,5115
985,210,4586
2837,4064,4469
1653,4119,6997
30,1160,6634
1974,3280,2770
3055,3178,2859
4174,3989,196
985,1030,5999
749,4920,3362
1622,2922,9370
4270,3617,7445
3568,775,9735
2889,2543,6073
2297,428,9052
1197,2035,2702
4374,3440,2576
2155,74,7833
3862,1445,4548
1005,3417,6922
3870,4277,8989
2316,1252,9336
2870,2655,9541
3756,2330,2266
4873,3566,198
873,3902,1891
4975,1128,9363
1837,166,1048
3303,3250,9951
2491,1373,1424
4008,3942,3468
2276,1933,7394
1775,4862,6910
70,1663,1957
1714,4862,445
92,4286,4455
3679,4197,763
3912,1054,9943
1611,3145,2030
1593,3339,6086
1058,1737,5787
4000,2640,5967
3700,2426,9401
4371,1248,454
4624,3387,1600
4779,4715,908
4156,3448,9103
1777,3711,4836
2948,1828,4655
4434,2800,5665
374,574,262
3785,4266,4243
1347,3531,7931
4861,3173,9696
3595,2475,2550
3587,3910,7105
3722,65,2916
4571,1378,5985
3283,1042,9185
3344,4248,5186
2513,4860,6188
2750,3947,4745
4124,3955,6728
2331,3676,8111
960,1061,1350
1190,4900,7552
1221,4681,9668
1819,3509,9240
502,3186,3087
4717,2023,2221
1704,1834,5483
1338,3437,7190
2138,3438,2781
2033,4345,4288
1080,4450,1079
4260,1590,427
1424,4100,8006
1444,1292,8637
3037,3497,8234
3661,4992,5463
1602,2337,1968
1694,3667,6902
4630,1522,9322
3420,2596,8834
1187,2809,7830
4714,4735,1866
257,117,3618
3063,3283,7483
919,1901,7646
3066,1037,3679
2839,4137,197
807,3528,5683
3211,4360,9149
4003,3205,5593
444,188,9092
418,387,8457
3666,766,6602
845,1034,7961
2870,2762,7682
887,3905,8047
3462,621,2032
3480,1615,4398
995,3081,3447
1900,4632,2904
4597,1002,8139
652,2011,3018
4161,2406,6722
802,4937,7033
4252,919,7206
3007,4298,248
113,2374,4912
1996,3909,1139
3711,1391,9430
788,211,6813
3074,2553,6862
3110,2010,6619
3429,2664,883
4183,96,491
2456,3341,3528
2906,3139,4239
3734,4808,3918
3638,1337,6938
582,2342,4116
4995,4090,4813
3987,2654,5599
3857,2513,8920
793,3613,9499
3272,4776,5768
2546,2441,8556
3275,1295,418
3662,2816,3202
1350,4930,882
1719,3108,5402
4085,3956,3346
3621,4178,9471
4133,1506,2799
498,1208,8200
1976,1410,4639
1608,4377,604
4111,4952,5949
304,131,6774
2858,3696,3954
183,391,9153
326,1360,987
2099,401,6549
2558,3921,5926
4726,4188,1857
1441,1178,8676
927,671,889
4458,3722,1031
924,2280,6299
1826,3399,1978
2245,1637,5368
350,569,6978
3134,3394,5933
3112,4624,7142
16,4473,2165
1903,3666,4204
4646,1001,4576
2846,2968,2899
792,4508,8778
1034,1328,9427
3131,4174,2624
4951,3216,7210
3987,85,3925
399,4331,5884
4895,2137,44
4099,1527,997
4313,1694,4082
884,2873,2391
1698,2137,9209
3892,2589,2701
1528,3523,4248
1568,3328,2516
3635,2200,693
1935,651,186
292,1426,2835
1612,4839,2200
1513,3341,8396
1226,4031,2726
573,4666,6525
3311,1872,8309
3853,3290,1152
3245,2870,6571
1455,2520,4047
3201,1300,6297
381,1035,6089
1706,1340,3901
4019,3868,1300
2952,1709,126
2764,410,4321
1370,2582,390
422,1009,326
612,2513,161
943,1006,8278
3224,1859,3664
1487,3850,3852
3575,4233,9191
3473,47,9086
2980,1051,498
3500,4896,6748
297,2016,7415
2030,4072,4344
275,396,5142
1365,541,9921
3101,1088,108
3595,2969,2740
364,2190,3070
4981,4805,2509
4603,2008,5850
4249,4918,7639
